time_min,vehicle_power_kw,dc_bus_voltage_v,current_a,efficiency,loss_kw,temperature_c,soc
3.8000000000000003,200,796.25,250.0,0.958469387755102,8.666027893111883,28.50114651444049,0.37533333333333263
3.9000000000000004,200,796.25,250.0,0.958469387755102,8.666027893111883,28.581797872394894,0.3759999999999993
4.0,200,796.25,250.0,0.958469387755102,8.666027893111883,28.661911554629604,0.37666666666666593
4.1000000000000005,200,796.25,250.0,0.958469387755102,8.666027893111883,28.741491145649416,0.3773333333333326
4.2,200,796.25,250.0,0.958469387755102,8.666027893111883,28.82054020606243,0.3779999999999992
4.3,200,796.25,250.0,0.958469387755102,8.666027893111883,28.899062272739354,0.3786666666666659
4.4,200,796.25,250.0,0.958469387755102,8.666027893111883,28.977060858971768,0.3793333333333325
4.5,200,796.25,250.0,0.958469387755102,8.666027893111883,29.0545394546293,0.37999999999999917
4.6000000000000005,200,796.25,250.0,0.958469387755102,8.666027893111883,29.13150152631578,0.3806666666666658
4.7,200,796.25,250.0,0.958469387755102,8.666027893111883,29.207950517524353,0.38133333333333247
4.800000000000001,200,796.25,250.0,0.958469387755102,8.666027893111883,29.28388984879153,0.3819999999999991
4.9,200,796.25,250.0,0.958469387755102,8.666027893111883,29.359322917850264,0.38266666666666577
5.0,200,796.25,250.0,0.958469387755102,8.666027893111883,29.434253099781937,0.3833333333333324
5.1000000000000005,200,796.25,250.0,0.958469387755102,8.666027893111883,29.5086837471674,0.38399999999999906
5.2,200,796.25,250.0,0.958469387755102,8.666027893111883,29.58261819023696,0.3846666666666657
5.300000000000001,200,796.25,250.0,0.958469387755102,8.666027893111883,29.65605973701939,0.38533333333333236
5.4,200,796.25,250.0,0.958469387755102,8.666027893111883,29.729011673489936,0.385999999999999
5.5,200,796.25,250.0,0.958469387755102,8.666027893111883,29.801477263717345,0.38666666666666566
5.6000000000000005,200,796.25,250.0,0.958469387755102,8.666027893111883,29.873459750009907,0.3873333333333323
